  3424
   1566.5   0.18995   0.00198
   1567.0   0.19014   0.00193
   1567.5   0.19027   0.00192
   1567.9   0.19034   0.00211
   1568.4   0.19061   0.00214
   1568.9   0.19053   0.00208
   1569.4   0.19053   0.00210
   1569.8   0.19037   0.00221
   1570.3   0.19026   0.00211
   1570.8   0.19026   0.00223
   1571.3   0.19033   0.00249
   1571.8   0.19037   0.00230
   1572.2   0.19060   0.00203
   1572.7   0.19071   0.00203
   1573.2   0.19056   0.00234
   1573.7   0.19056   0.00247
   1574.1   0.19048   0.00205
   1574.6   0.19038   0.00199
   1575.1   0.19035   0.00214
   1575.6   0.19034   0.00231
   1576.1   0.19032   0.00255
   1576.5   0.19037   0.00279
   1577.0   0.19041   0.00251
   1577.5   0.19044   0.00215
   1578.0   0.19047   0.00182
   1578.4   0.19062   0.00163
   1578.9   0.19079   0.00162
   1579.4   0.19073   0.00195
   1579.9   0.19081   0.00220
   1580.4   0.19086   0.00180
   1580.9   0.19069   0.00167
   1581.3   0.19057   0.00199
   1581.8   0.19072   0.00217
   1582.3   0.19071   0.00216
   1582.8   0.19059   0.00231
   1583.3   0.19053   0.00215
   1583.8   0.19081   0.00205
   1584.2   0.19096   0.00226
   1584.7   0.19071   0.00210
   1585.2   0.19067   0.00193
   1585.7   0.19074   0.00194
   1586.2   0.19069   0.00203
   1586.7   0.19080   0.00199
   1587.2   0.19088   0.00202
   1587.6   0.19084   0.00190
   1588.1   0.19066   0.00200
   1588.6   0.19074   0.00220
   1589.1   0.19077   0.00244
   1589.6   0.19072   0.00229
   1590.1   0.19075   0.00225
   1590.6   0.19081   0.00217
   1591.1   0.19092   0.00217
   1591.5   0.19100   0.00238
   1592.0   0.19112   0.00229
   1592.5   0.19123   0.00230
   1593.0   0.19129   0.00215
   1593.5   0.19109   0.00180
   1594.0   0.19088   0.00187
   1594.5   0.19090   0.00208
   1595.0   0.19107   0.00228
   1595.4   0.19123   0.00228
   1595.9   0.19124   0.00204
   1596.4   0.19117   0.00209
   1596.9   0.19115   0.00227
   1597.4   0.19109   0.00246
   1597.9   0.19093   0.00246
   1598.4   0.19089   0.00190
   1598.9   0.19083   0.00173
   1599.4   0.19096   0.00142
   1599.9   0.19107   0.00137
   1600.4   0.19113   0.00199
   1600.9   0.19122   0.00217
   1601.4   0.19144   0.00205
   1601.9   0.19140   0.00220
   1602.3   0.19140   0.00256
   1602.8   0.19159   0.00244
   1603.3   0.19154   0.00198
   1603.8   0.19142   0.00196
   1604.3   0.19151   0.00194
   1604.8   0.19131   0.00206
   1605.3   0.19117   0.00240
   1605.8   0.19121   0.00251
   1606.3   0.19140   0.00238
   1606.8   0.19146   0.00221
   1607.3   0.19151   0.00218
   1607.8   0.19168   0.00249
   1608.3   0.19174   0.00261
   1608.8   0.19169   0.00253
   1609.3   0.19153   0.00234
   1609.8   0.19151   0.00227
   1610.3   0.19179   0.00212
   1610.8   0.19181   0.00184
   1611.3   0.19151   0.00161
   1611.8   0.19135   0.00163
   1612.3   0.19151   0.00186
   1612.8   0.19173   0.00192
   1613.3   0.19169   0.00220
   1613.8   0.19151   0.00223
   1614.3   0.19146   0.00209
   1614.8   0.19166   0.00215
   1615.3   0.19176   0.00252
   1615.8   0.19158   0.00260
   1616.3   0.19148   0.00236
   1616.8   0.19170   0.00212
   1617.3   0.19186   0.00226
   1617.8   0.19164   0.00246
   1618.4   0.19153   0.00252
   1618.9   0.19155   0.00249
   1619.4   0.19171   0.00207
